2024-01-17 16:28:28,053 INFO    StreamThr :3648930 [internal.py:wandb_internal():86] W&B internal server running at pid: 3648930, started at: 2024-01-17 16:28:28.053274
2024-01-17 16:28:28,540 DEBUG   HandlerThread:3648930 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-73-generic-x86_64-with-glibc2.35', 'python': '3.10.5', 'heartbeatAt': '2024-01-17T22:28:28.537318', 'startedAt': '2024-01-17T22:28:28.050149', 'docker': None, 'cuda': None, 'args': ('--mmanet', '--max_epoch', '200', '--seg_ild', '--freeze_all', '--dataparallel', '--data_dir', '/home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches_AMP/data', '--backbone_class', 'densenet161', '--model_path', '/home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches_AMP/checkpoint/file.pth', '--deform_expan', '1.50', '--unet', '--local_train', '1'), 'state': 'running', 'program': '/home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/Train.py', 'codePathLocal': 'Train.py', 'codePath': 'Train.py', 'git': {'remote': 'git@github.com:rmf3mc/mmanet.git', 'commit': '121aae0204604108a6cd30223ab08dd73705592d'}, 'email': 'ramytrm@gmail.com', 'root': '/home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches', 'host': 'pupil', 'username': 'rmf3mc', 'executable': '/home/pupil/rmf3mc/.conda/envs/UnetCRF2/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3237.745375, 'min': 800.0, 'max': 4716.666666666667}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 4614.134, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5100.0}, {'current': 3200.0, 'min': 800.0, 'max': 5200.0}, {'current': 3200.0, 'min': 800.0, 'max': 5200.0}, {'current': 5118.966, 'min': 800.0, 'max': 5200.0}, {'current': 3200.0, 'min': 800.0, 'max': 5200.0}, {'current': 3583.011, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}, {'current': 3200.0, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 878.0525245666504, 'used': 177.35138320922852}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 31.04662322998047}}
2024-01-17 16:28:28,540 INFO    HandlerThread:3648930 [system_monitor.py:probe():224] Finished collecting system info
2024-01-17 16:28:28,540 INFO    HandlerThread:3648930 [system_monitor.py:probe():227] Publishing system info
2024-01-17 16:28:28,540 DEBUG   HandlerThread:3648930 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-17 16:28:29,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/conda-environment.yaml
2024-01-17 16:28:30,949 DEBUG   HandlerThread:3648930 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-17 16:28:30,950 INFO    HandlerThread:3648930 [system_monitor.py:probe():229] Finished publishing system info
2024-01-17 16:28:30,952 DEBUG   SenderThread:3648930 [sender.py:send():382] send: files
2024-01-17 16:28:30,952 INFO    SenderThread:3648930 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-17 16:28:30,955 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: python_packages
2024-01-17 16:28:30,955 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: python_packages
2024-01-17 16:28:30,956 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: stop_status
2024-01-17 16:28:30,956 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: stop_status
2024-01-17 16:28:30,958 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 16:28:31,110 DEBUG   SenderThread:3648930 [sender.py:send():382] send: telemetry
2024-01-17 16:28:31,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/conda-environment.yaml
2024-01-17 16:28:31,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/wandb-metadata.json
2024-01-17 16:28:31,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log
2024-01-17 16:28:31,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/requirements.txt
2024-01-17 16:28:31,528 INFO    wandb-upload_0:3648930 [upload_job.py:push():131] Uploaded file /tmp/tmp6f7ar5d5wandb/yt2lxb0i-wandb-metadata.json
2024-01-17 16:28:33,410 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log
2024-01-17 16:28:33,753 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: status_report
2024-01-17 16:28:34,291 DEBUG   SenderThread:3648930 [sender.py:send():382] send: exit
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:send_exit():589] handling exit code: 1
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:send_exit():591] handling runtime: 5
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:send_exit():597] send defer
2024-01-17 16:28:34,291 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,291 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-17 16:28:34,291 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-17 16:28:34,291 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 1
2024-01-17 16:28:34,292 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,292 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-17 16:28:34,292 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,292 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-17 16:28:34,292 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 2
2024-01-17 16:28:34,292 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,292 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-17 16:28:34,292 INFO    HandlerThread:3648930 [system_monitor.py:finish():203] Stopping system monitor
2024-01-17 16:28:34,292 DEBUG   SystemMonitor:3648930 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-17 16:28:34,292 DEBUG   SystemMonitor:3648930 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-17 16:28:34,292 DEBUG   SystemMonitor:3648930 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-17 16:28:34,292 INFO    HandlerThread:3648930 [interfaces.py:finish():202] Joined cpu monitor
2024-01-17 16:28:34,292 INFO    HandlerThread:3648930 [interfaces.py:finish():202] Joined disk monitor
2024-01-17 16:28:34,327 INFO    HandlerThread:3648930 [interfaces.py:finish():202] Joined gpu monitor
2024-01-17 16:28:34,327 INFO    HandlerThread:3648930 [interfaces.py:finish():202] Joined memory monitor
2024-01-17 16:28:34,327 INFO    HandlerThread:3648930 [interfaces.py:finish():202] Joined network monitor
2024-01-17 16:28:34,327 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,327 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-17 16:28:34,327 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 3
2024-01-17 16:28:34,327 DEBUG   SenderThread:3648930 [sender.py:send():382] send: stats
2024-01-17 16:28:34,328 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,328 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-17 16:28:34,328 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,328 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-17 16:28:34,328 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 4
2024-01-17 16:28:34,328 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,328 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-17 16:28:34,328 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,328 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-17 16:28:34,328 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 5
2024-01-17 16:28:34,329 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,329 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-17 16:28:34,329 DEBUG   SenderThread:3648930 [sender.py:send():382] send: summary
2024-01-17 16:28:34,329 INFO    SenderThread:3648930 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 16:28:34,329 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,329 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-17 16:28:34,329 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 6
2024-01-17 16:28:34,329 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,329 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-17 16:28:34,330 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,330 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-17 16:28:34,331 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: status_report
2024-01-17 16:28:34,400 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 7
2024-01-17 16:28:34,400 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:34,400 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-17 16:28:34,400 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:34,400 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-17 16:28:34,411 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/config.yaml
2024-01-17 16:28:34,411 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_created():271] file/dir created: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/wandb-summary.json
2024-01-17 16:28:35,291 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 16:28:35,411 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log
2024-01-17 16:28:36,293 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 8
2024-01-17 16:28:36,294 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 16:28:36,294 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:36,294 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-17 16:28:36,294 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:36,294 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-17 16:28:36,294 INFO    SenderThread:3648930 [job_builder.py:build():296] Attempting to build job artifact
2024-01-17 16:28:36,294 INFO    SenderThread:3648930 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-17 16:28:36,305 INFO    SenderThread:3648930 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-17 16:28:36,317 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 9
2024-01-17 16:28:36,317 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:36,317 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-17 16:28:36,317 DEBUG   SenderThread:3648930 [sender.py:send():382] send: artifact
2024-01-17 16:28:36,411 INFO    Thread-12 :3648930 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log
2024-01-17 16:28:36,579 INFO    SenderThread:3648930 [sender.py:send_artifact():1494] sent artifact job-git_github.com_rmf3mc_mmanet.git_Train.py - {'id': 'QXJ0aWZhY3Q6Njk0MzgxMjk0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTMwMTk0Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njk0MzgxMjk0', 'versionIndex': 0}}}
2024-01-17 16:28:36,579 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:36,579 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-17 16:28:36,579 INFO    SenderThread:3648930 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-17 16:28:37,292 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():388] scan: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/wandb-metadata.json wandb-metadata.json
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log output.log
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/config.yaml config.yaml
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/conda-environment.yaml conda-environment.yaml
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/wandb-summary.json wandb-summary.json
2024-01-17 16:28:37,412 INFO    SenderThread:3648930 [dir_watcher.py:finish():402] scan save: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/requirements.txt requirements.txt
2024-01-17 16:28:37,413 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 10
2024-01-17 16:28:37,413 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 16:28:37,415 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:37,415 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-17 16:28:37,416 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:37,416 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-17 16:28:37,416 INFO    SenderThread:3648930 [file_pusher.py:finish():175] shutting down file pusher
2024-01-17 16:28:37,623 INFO    wandb-upload_0:3648930 [upload_job.py:push():131] Uploaded file /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/output.log
2024-01-17 16:28:37,668 INFO    wandb-upload_1:3648930 [upload_job.py:push():131] Uploaded file /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/config.yaml
2024-01-17 16:28:37,706 INFO    wandb-upload_3:3648930 [upload_job.py:push():131] Uploaded file /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/wandb-summary.json
2024-01-17 16:28:37,716 INFO    wandb-upload_4:3648930 [upload_job.py:push():131] Uploaded file /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/requirements.txt
2024-01-17 16:28:37,717 INFO    wandb-upload_2:3648930 [upload_job.py:push():131] Uploaded file /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/files/conda-environment.yaml
2024-01-17 16:28:37,917 INFO    Thread-11 (_thread_body):3648930 [sender.py:transition_state():617] send defer: 11
2024-01-17 16:28:37,917 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:37,917 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-17 16:28:37,917 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:37,917 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-17 16:28:37,917 INFO    SenderThread:3648930 [file_pusher.py:join():181] waiting for file pusher
2024-01-17 16:28:37,917 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 12
2024-01-17 16:28:37,918 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:37,918 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-17 16:28:37,918 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:37,918 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-17 16:28:37,918 INFO    SenderThread:3648930 [file_stream.py:finish():595] file stream finish called
2024-01-17 16:28:37,961 INFO    SenderThread:3648930 [file_stream.py:finish():599] file stream finish is done
2024-01-17 16:28:37,962 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 13
2024-01-17 16:28:37,962 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:37,962 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-17 16:28:37,962 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:37,962 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-17 16:28:37,962 INFO    SenderThread:3648930 [sender.py:transition_state():617] send defer: 14
2024-01-17 16:28:37,962 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: defer
2024-01-17 16:28:37,962 INFO    HandlerThread:3648930 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-17 16:28:37,962 DEBUG   SenderThread:3648930 [sender.py:send():382] send: final
2024-01-17 16:28:37,962 DEBUG   SenderThread:3648930 [sender.py:send():382] send: footer
2024-01-17 16:28:37,962 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: defer
2024-01-17 16:28:37,962 INFO    SenderThread:3648930 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-17 16:28:37,962 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 16:28:37,963 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 16:28:37,963 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-17 16:28:37,963 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: poll_exit
2024-01-17 16:28:37,963 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: server_info
2024-01-17 16:28:37,963 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: server_info
2024-01-17 16:28:37,964 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: get_summary
2024-01-17 16:28:37,965 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-17 16:28:37,965 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 16:28:37,965 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: job_info
2024-01-17 16:28:38,013 DEBUG   SenderThread:3648930 [sender.py:send_request():409] send_request: job_info
2024-01-17 16:28:38,013 INFO    MainThread:3648930 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-17 16:28:38,014 INFO    MainThread:3648930 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-17 16:28:38,014 INFO    MainThread:3648930 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-17 16:28:38,014 DEBUG   HandlerThread:3648930 [handler.py:handle_request():146] handle_request: shutdown
2024-01-17 16:28:38,014 INFO    HandlerThread:3648930 [handler.py:finish():869] shutting down handler
2024-01-17 16:28:38,965 INFO    WriterThread:3648930 [datastore.py:close():296] close: /home/pupil/rmf3mc/Documents/ModelProposing/MGANet/FinalTouches/wandb/run-20240117_162828-o3m3urui/run-o3m3urui.wandb
2024-01-17 16:28:39,013 INFO    SenderThread:3648930 [sender.py:finish():1572] shutting down sender
2024-01-17 16:28:39,013 INFO    SenderThread:3648930 [file_pusher.py:finish():175] shutting down file pusher
2024-01-17 16:28:39,013 INFO    SenderThread:3648930 [file_pusher.py:join():181] waiting for file pusher
